bldgid,edid,shape_area,altitude_m,rooftype,shape_length,border,geoid,name,namelsad
59945,DC00066560,17.57753300980088,31.3,Shed,17.403248715340684,010600000001000000010300000001000000050000003C248FD8F14253C039E3D31DDD744340C678BC72F24253C0B7A8FD1EDD744340A6730D74F24253C05E9C4F7EDB744340C027E0D9F14253C0522F397DDB7443403C248FD8F14253C039E3D31DDD744340,11001005500,55,Census Tract 55
60188,DC00064143,2992.1228641740445,46.29,Shed,604.2840310694718,01060000000200000001030000000100000007000000CA8A80AA004353C07A1B81FDA37443409A14A865004353C043D2F6A5A37443407F011246004353C0CF53FB90A3744340D13C56F4FF4253C0E0508583A3744340F954ECACFF4253C0A8A7EFAFA3744340DB0D3C78FF4253C07E74BBF9A3744340CA8A80AA004353C07A1B81FDA374434001030000000800000098000000023763CEFE4253C0067A56A3CB744340806206BAFE4253C01817929BCB74434013606962FE4253C06C5202D0CB744340345A2D5FFE4253C0F2B2F974CC7443406B6C2C9EFE4253C04A9796D0CC744340671CBF07FF4253C03227DDD1CC74434064383732FF4253C0D109F556CC74434064323F32FF4253C069AFDEB5CC7443401C4125C3FF4253C00F3F65B0CC744340907903E0FF4253C0095777C4CC744340591DF1FCFF4253C0265F9BDDCC744340872DE421004353C04C7F1CE2CC744340FC2FF43E004353C0B7F64DDACC7443406D928451004353C06CEDE2C5CC744340CD45F66B004353C0B07109AACC744340CBA4F428014353C0E476E0A2CC744340CF418129014353C0811D7E44CC744340D28C367F014353C0836D52D6CB744340A12A7A7A014353C0FF3B274ECB74434087C7EF30014353C08D3951EECA74434063F6990E014353C0BA340CF2CA744340CCA1610D014353C0AA39B617C9744340F85B6CE6004353C0B3198BC4C87443402F0C5EE5004353C07B360424C77443408FD733C3004353C0B6B664E1C6744340B510C1C2004353C02D057B25C6744340ACCD6D44024353C0DCE96417C674434005258B3E024353C0BD830D8FC47443405A597D3A024353C0F92DD87FC3744340EBC358FC014353C065C2BD81C3744340D93AE8F6014353C063CC2317C27443405CE903E2014353C0DA89E617C2744340F42A33D9014353C02EFD97A2BF744340E09F1408024353C0C83A3C49BF7443400EDDB312024353C0B80B7B14BF7443409022D713024353C0E38208CFBE74434077934A04024353C0C74D9282BE744340AE21D2DD014353C08F9A1D3BBE7443407F815FD6014353C0855AFE3ABE74434027C006DB014353C0A477B20FBC744340F31C1CB8014353C000A8B90FBC744340A3F7D4B6014353C0B95DBAABBA74434033075F8C014353C03CD523ACBA7443402F466A8B014353C0D7A743A8B97443405679C6C6024353C06CA597A5B9744340AF0573F1024353C082D3E14EB9744340B8AB0FF0024353C0238056C2B7744340A791675D034353C076CC62C1B77443406E51D25C034353C001EFFD1EB77443404D0A1A74044353C0EAEB7F1CB7744340549B0572044353C0191C53D2B47443401843535A044353C0363F82D2B474434061E5FD58044353C01231185AB3744340B8A7441A044353C016B49E5AB3744340F0779D18044353C0F75C0789B174434067D8C057034353C09A13B28AB17443401F96371B014353C04FFEAD8FB1744340F41F1F1F014353C05FC6DF96AE744340A5746072004353C0DCEFBE94AE744340AB6BE072004353C04CBF1C33AE7443406D0C1CA1004353C08C01AE33AE7443401E5EB3A5004353C07133D4B7AA744340558FAD45014353C0B54FE4B9AA744340AE396CA3024353C0005938BEAA7443401C25E1A4024353C093D815A2A9744340D1728AA9034353C097F459A5A97443402FDD4FAB034353C035A05C49A8744340D37920C3044353C031C0D64CA8744340A1BCFDC1044353C04F018E2AA9744340DEFEE962044353C089206C29A97443409AB56A5F044353C0BEC8E5D6AB7443405C1F4247054353C08704CFD9AB744340A9427145064353C00FF300DDAB74434023DC864D064353C04CE60CB0A574434057348615064353C05BEC77ACA574434007C73416064353C0523D3529A574434037CE5B26064353C087BD6B29A5744340A0682127064353C0E59FC191A47443405441E727064353C0ECA0F6FCA3744340E4359BEA054353C08CFD2EB3A374434056F766B1034353C0021E16ACA37443400DE9E6B0034353C01189EC0AA47443403BE281AE004353C0613E4401A47443402E2084AE004353C0735B90FDA3744340CA8A80AA004353C07A1B81FDA3744340B66FAC86FE4253C0363C21F7A37443406D666883FE4253C095862176A6744340A62B576FFE4253C041393391A674434041EB6B51FE4253C0D4787EC2A67443402EB1ED38FE4253C0DB30CD10A7744340A8AD6C32FE4253C0DFC1255CA7744340BFE23945FE4253C0BFBF38CFA77443403E628D6BFE4253C003C8741AA874434041542C81FE4253C0D9218E2DA87443402A69E77DFE4253C0ADF185AEAA744340E2C42015FF4253C04BF197B0AA74434019622694FE4253C07274F5AEAA7443408BC9BD92FE4253C084B328C3AB7443405EC7B913FF4253C0813E05C5AB7443406BDC0110FF4253C024629DA3AE744340FB3D048FFE4253C0696739A1AE7443407272048DFE4253C01D1A7F29B0744340644A0B0EFF4253C0AB94212BB0744340D6CA9696004353C0B171F42FB0744340A34CC594004353C0F48FD990B174434097E5DD3D004353C045309B91B1744340FF55B8FDFE4253C030A86E94B17443405E77B19BFE4253C06BDE3095B1744340B6DB139DFE4253C0420C3F18B374434096445972FE4253C08E0F4F5BB3744340902FBE3EFE4253C0A7E4D1DFB3744340BAE17C28FE4253C0EFAA6257B47443400EBF6325FE4253C05B1B73E1B47443407CC51835FE4253C03AFB1C56B5744340FD42B36EFE4253C0794655FBB5744340292FD89BFE4253C0CC676343B674434028083B9DFE4253C0D270F3CBB774434025926861FE4253C0281F76CCB774434064DAF061FE4253C056271A61B87443403A55ED2DFE4253C0B4F8AEA5B87443404DD1D42EFE4253C08C001DA0B974434062F85263FE4253C0FFD3FBE0B9744340C6635865FE4253C01C6D6810BC744340322E6487FE4253C061726110BC7443401A91DB85FE4253C05D1235CEBC744340AF02E85CFE4253C09AC099EDBC7443404CACB642FE4253C0DD363427BD74434008B3B133FE4253C00351B166BD744340ED4B3F37FE4253C07BE322ACBD744340DBAA7B4BFE4253C045D60CECBD744340DE98EE6AFE4253C0E44CC717BE744340CD8FBE86FE4253C0FBEC7D26BE7443407E0A0CAAFE4253C0294BF823BE7443400839CEC5FE4253C0D89FFB21BE7443404D5C34C6FE4253C0CA6A6DB3BD744340896D49C8FE4253C0D75A6B37BD744340519A32C6FE4253C053FF9730BE74434098FB676DFE4253C098DC6D2FBE7443409361D17BFE4253C09C839A37C2744340B4A0CE71FE4253C085AEFA37C274434013C12281FE4253C0BFFA8C3AC6744340C9E5A2C6FE4253C07C330138C674434064AD2090FE4253C02037633AC674434090F36891FE4253C0101B74EDC87443406462D865FE4253C08F849EEEC87443408D4B4766FE4253C0B108700FCA744340DB2EF291FE4253C0CC8F580ECA7443401D5AA792FE4253C058A8BB8BCB744340023763CEFE4253C0067A56A3CB744340C1A605CCFE4253C068B1CE37C6744340F7A2A0CEFE4253C0ABA96CA3CB744340023763CEFE4253C0067A56A3CB74434007000000CC86AD63004353C0865AD225C274434049E5AE67004353C046D8C731C3744340B6DE59C9FF4253C056449337C3744340E48458C5FF4253C06DC69D2BC274434020387DC1FF4253C024A0762AC17443402537D25F004353C0CC8CBE24C1744340CC86AD63004353C0865AD225C2744340040000007ADD2ECDFE4253C019502554C1744340A022FD89FE4253C04F5614A8C1744340AE917687FE4253C007AB79F3C07443407ADD2ECDFE4253C019502554C174434004000000B10F6FC8FE4253C0F0F1592EBD744340A89B20C7FE4253C08509762ABD744340F6191BCAFE4253C025B39560BC744340B10F6FC8FE4253C0F0F1592EBD7443400500000090D3D62E004353C0E6890A10BC744340C50814AB004353C01E01F10FBC744340F783E7A9004353C0A41BB87ABC74434055EEEE2D004353C0F90B077CBC74434090D3D62E004353C0E6890A10BC744340040000002062ABF4004353C0CAE20390B1744340406B21D0004353C0144D5590B17443403A8788C6004353C0F16D618FB17443402062ABF4004353C0CAE20390B174434005000000AFD7B34EFF4253C095C75A4BAD74434034FCB028FF4253C05408244CAD744340F7815329FF4253C0B39999CBAC744340FABA624FFF4253C0A1A5A9CAAC744340AFD7B34EFF4253C095C75A4BAD74434005000000AAB758C7FE4253C0079F9D99A7744340D29086A7FE4253C0D8F1789AA7744340320141A8FE4253C0F239CE0FA7744340E62A13C8FE4253C0E897190FA7744340AAB758C7FE4253C0079F9D99A7744340,11001005500,55,Census Tract 55
60220,DC00064123,188.6645970068975,36.63,Shed,49.00789988609587,01060000000100000001030000000100000011000000D11E6015024353C0E4DBAD42C7744340DE584A9A014353C0F17F51C3C7744340F30B0B48014353C056D1DA83C8744340FFA9322B014353C01DEEE166C97443404A4E3148014353C08024DD49CA7443401713919A014353C0D394440ACB744340C395BC15024353C0A7DCC88ACB744340F2B113A7024353C0F709C8B7CB744340D1CE5638034353C08AF68C8ACB744340BFFB78B3034353C01FEAD509CB74434003E0AB05044353C0D78D4C49CA74434085308422044353C0796B4566C9744340CA7A8505044353C0B33A4A83C87443402E1032B3034353C045D5E2C2C7744340FB34FA37034353C0CFF57142C7744340FA89AFA6024353C024735F15C7744340D11E6015024353C0E4DBAD42C7744340,11001005500,55,Census Tract 55
60285,DC00064250,861.7681242626978,43.4,Shed,233.74736253028766,010600000001000000010300000003000000720000002C25AC9D084353C070666427CD744340E897BF78094353C080580126CD744340E31AA37C094353C0D95ED73ECC7443406B89AC86094353C0CE52328DCC7443403EEB21A3094353C0003DACCFCC7443400524A8CD094353C0A56812FCCC7443403266DCFF094353C08D16990BCD74434033010E320A4353C07E84FDFBCC74434023A78C5C0A4353C0EDA785CFCC74434044B3F6780A4353C020E8FF8CCC74434063C6F2820A4353C0A4C9A03ECC74434097A4627D0A4353C09F432813CC744340AB44FAF30A4353C0B869B637CB74434057AE28380B4353C02E31B08ECA7443401E2F7E5D0B4353C04B042A8CCA744340F8397A880B4353C0B7028372CA74434000329CA40B4353C01115FC49CA744340148492B50B4353C0F6414324CA7443403E9A79B90B4353C053E194F8C9744340ACF05FBD0B4353C0E07322C4C9744340A08325B60B4353C0DC04F680C97443402582F6C00B4353C03C9D744FC9744340AA1F4C330C4353C01CE9C4B6C7744340F25E59120C4353C0106EC59FC7744340C0AEFC230C4353C015194C62C7744340A36C44450C4353C020D79E79C774434009DFD1830C4353C069CD7729C77443409F3DA4B30C4353C08A789382C6744340E3BD94B20C4353C007C6FDFBC5744340D1024D910C4353C05661BEE4C5744340F5CD0DA50C4353C0E5D2AB9FC5744340590A544F0D4353C00EF2C316C674434091D535CD0D4353C02841505FC4744340F6653DBD0A4353C0E480F43AC2744340604DB6790A4353C0E66DB40BC274434038D708110A4353C0DBA790C2C1744340722B16B0094353C06395F514C37443404AA6C3180A4353C086B62C5EC3744340FEC04A5C0A4353C03CCB6C8DC3744340E940FB3C0B4353C0E2D5922AC4744340F0EB01200B4353C0E46C7C8FC47443409D4D050C0B4353C0A3709781C4744340365FFA960A4353C092AC471AC6744340968F34280A4353C0177ED6CCC5744340845C4D0A0A4353C09AA43A35C6744340D5E03EC3094353C046D1B403C67443404CE46FA8094353C08DD87863C67443402A441E70094353C0BE3F1CA5C6744340F9CC7459094353C0372964DFC67443404BE8E04D094353C071507436C77443403BEC3254094353C03434F49AC774434046FDBDD5094353C06E650DF6C7744340C54714C5094353C0FF98933CC8744340FDC08694094353C01185D441C87443402D643D65094353C0AC5826F3C87443405423F980094353C0E1E69B36C97443402CBBDD46094353C015E2570DCA7443401E8DBDA3084353C02ACAF802CA744340379123A8084353C0E3D6C4B5C7744340561BCF03084353C0D4D760B9C774434042B16901084353C0EDC159FBC7744340E638D08B074353C0F779F0FDC77443405E88E18B074353C0F6A638D0C77443409B64770A074353C0FC0892CFC7744340A3D97A09074353C0901EBFB8C8744340D8D469D0064353C0377323B8C874434077B5657D064353C044904CB7C8744340F3D0D37D064353C00A400553C87443407D591DEC054353C0CE191951C874434064010CED054353C0382C7555C77443408BAB865E054353C0B5AF9B53C7744340631E895C054353C03C0C6AAAC674434008CE859E044353C0DFF2EAA3C6744340D44D0298044353C0015C16F6C7744340EBE07D4D044353C08BF8489EC8744340B475134A044353C0DD8FA342CC7443407924D149044353C0E6D0CBA0CC744340516DBDA4044353C05C5992A0CC744340C6F59AA4044353C0AB3D19CCCC744340D59001D3044353C03702C50FCD7443407AF8A01D054353C0FA88A313CD7443400F49904C054353C0EE6848CBCC7443409B64004D054353C001513942CC744340378D1167054353C0CD9D2E42CC7443408A8E7867054353C06882CFDECB744340DE2A1D88054353C0FDCA24DFCB7443400632AE87054353C092B5CD73CC7443403E13D1BB054353C09B271374CC744340D5C2DDBD054353C0A1A0EAB3CC7443405E2BBECA054353C05F98B0D9CC7443402C15ACE4054353C066EA04F1CC744340DB29B30B064353C07BE870F1CC7443401CF2DF23064353C01D8744E0CC7443406BB96A38064353C052D5CABDCC7443404F4C103E064353C0F42F1A9BCC744340BCBF3D44064353C0C9DBC874CC744340A47C7094064353C0566A187CCC74434082BA4B79064353C03D53D87BCC744340C8789F78064353C0B8D4621ACD744340F2F51137074353C0B607591CCD744340044EBD37074353C05B92A27ECC744340CD811A8A074353C056C7F881CC7443404426C68D074353C082906E80CC744340C3A7B290074353C04D43CEB5CC7443402EF5B8A0074353C01DB82DE9CC7443402B1030BE074353C057402111CD74434063CB9CDC074353C087E5BA21CD7443405D329B04084353C09521C01ECD744340400AEF26084353C006BFBE03CD744340060E4C3C084353C030C99FDECC7443404F2E0C4A084353C0C280E77CCC74434096323433084353C0B509CE7CCC74434051D2FD9E084353C02D6F8778CC7443402C25AC9D084353C070666427CD74434004000000A9C96C97064353C0F2761F7CCC744340ED14C494064353C0BC2F197CCC7443405925D497064353C08D090F1DCC744340A9C96C97064353C0F2761F7CCC744340040000002B3CE2B4074353C004A23847CC744340113327A0074353C0EE0B8278CC744340DB86EF9F074353C0EE219A78CC7443402B3CE2B4074353C004A23847CC744340,11001005500,55,Census Tract 55
60289,DC00066633,3358.0910543386835,58.5,Shed,438.260645690934,0106000000010000000103000000020000006100000032A5F2E9F84253C0E0DC84BCCC74434053D7EBFCF84253C0B60118EDCC744340CCCD401EF94253C0388ED80ECD744340D15AA650F94253C0FD5EF41BCD74434086E73B7DF94253C0DFEDF40CCD744340BD11129FF94253C025D1FADACC7443408BD7FCB6F94253C0B56B4F98CC7443404726ABB9F94253C052A16D44CC744340984A71ACF94253C0A052A6FCCB74434001571690F94253C05B33C3CCCB7443400EBF464CF94253C001DCFAC7CB7443401987F74EF94253C0016CB7EACA744340A68C99C2F94253C002BFE8EBCA744340461DD0C4F94253C03CA55A34CA744340A90013C7F94253C0756D1E7CC9744340B359F76CF94253C057950E7BC97443404361236EF94253C019F752BFC7744340CE656A6EF94253C09E0F2E98C774434043110F54F94253C0DAFC4998C77443407BF61432F94253C062B80B44C7744340A6481CC1F84253C0F9C89644C7744340AE0FD0C0F84253C01AB6BF98C674434099A663E6F84253C0D25F9198C6744340C42384E5F84253C0154403D3C47443406AD54744F84253C0E3D3BED3C4744340F513AC45F84253C082A08C99C774434039EB3F45F84253C0CBF5B3C0C7744340A8EAF105F84253C0BB2002C1C774434053E22F05F84253C0742D6933C67443408BA8BA04F84253C0C3730559C5744340C016604FF74253C04068D859C5744340C6501D4FF74253C00FE1471FC5744340235D2BE9F64253C0CE935C1FC574434043983FB0F64253C02721681FC5744340037D9080F64253C0ECCD711FC5744340A1A4DD80F64253C0BB664343C5744340BA4B523EF64253C026479E43C57443409AF8973CF64253C0281C5096C6744340975A0007F64253C0DF00317DC6744340FA2051DAF54253C07BA2DA80C6744340A5467FB5F54253C08A345FADC674434061E979B5F54253C0A68726A1C6744340A2D1EF90F54253C09B36824EC6744340D40E0724F54253C07995714EC6744340FAC637DDF44253C0E76ADCC7C6744340573D83DDF44253C0C51BB46BC77443402C139481F44253C05592376CC7744340B55D4B57F44253C082DE69C5C774434086E67E1DF44253C083FCAEC5C77443409A3159F6F34253C0A3DD6371C7744340C77C2495F34253C00CD35071C774434019966575F34253C00AFF72C6C77443405D65F76BF34253C0614283C6C774434031B4476BF34253C095A2B37EC6744340F377D06AF34253C0A5DDB18AC57443409099B264F24253C0799FF58BC5744340CBCE2965F24253C07E64F77FC67443408ED3CC65F24253C06C3433C7C7744340B6571837F24253C0C38A52C7C774434094AADF05F24253C007AE3773C774434096D8FCA9F14253C04F969773C77443408962507CF14253C09BD7CFC7C77443404A4CCA7BF14253C08D31D0C7C7744340574AE77EF14253C05D49DA58C6744340176E45EFF04253C09DA37E59C67443405891E4ECF04253C07DA5E269C774434079DD55A3F04253C005FE466AC7744340EFD17484F04253C00E70BBB2C77443403E753B88F04253C07B16EEFCC5744340E4825DCDEF4253C03522D5FDC5744340BA326BC9EF4253C02072F3C8C774434070749188EF4253C07DE91EC9C77443403331418BEF4253C0A2001791C67443405668C38BEE4253C027D04592C6744340D2BD25A0ED4253C0F21A7E90C674434077E7E99FED4253C02068DB38C774434039BA5368EC4253C0D885A23DC7744340917F8E68EC4253C055DCE0CAC47443408F21011CEA4253C0881328D1C47443400E599417E94253C0F6A54241C1744340B4344435E94253C06BBF3A2CC1744340D045BD98E84253C0C1B0E003BF744340BCADC35BE74253C0276632A5BA744340F5791245E24253C06ED4BFB2BA744340D5CEB4F4E14253C033CD1E6BBB744340E66843F2E34253C0DEDC0E50C27443401E3CEF8EE44253C0D5B31B78C474434070D5B6E5E64253C01F370775CC7443402A8CD567EC4253C0E2C7437FCC744340AFDCE267EC4253C0BB1CB326CC7443400AF7239EED4253C0FA98FF21CC744340F97A0F9EED4253C06743045DCC744340F277F19DED4253C016FFD7B3CC744340B932806EF34253C0FE4E07B0CC7443407573FDE9F84253C0BD89A0A9CC744340598AE601F94253C0DB9DB452CC74434032A5F2E9F84253C0E0DC84BCCC74434005000000EBCBB9F8F54253C06567CFDFC97443401D0EC7B7F54253C0BA4E6EE2C9744340633D8BB6F54253C0D2907C96C9744340519971F7F54253C00EACDD93C9744340EBCBB9F8F54253C06567CFDFC9744340,11001005500,55,Census Tract 55
60416,DC00064272,17.585863324976582,32.34,Shed,18.020154629127077,010600000001000000010300000001000000080000002D7D3A040A4353C0591D47D8C5744340A7044C350A4353C04717E410C574434007064DCA094353C0A288ABD0C4744340F5DE2245094353C030E69980C4744340F0921805094353C08A4EE884C574434093BB428A094353C0D99AE6D4C5744340C6D04499094353C0CFB40C98C57443402D7D3A040A4353C0591D47D8C5744340,11001005500,55,Census Tract 55
60421,DC00064057,253.11788305488358,31.99,Shed,65.84972165545726,0106000000010000000103000000010000000500000091516F4C064353C0FE00A64BC1744340D4EA9BC1044353C039EAB9C9C5744340C06DA2A4084353C0654CA9BDC5744340E2860CB6084353C0BC4FFB3EC174434091516F4C064353C0FE00A64BC1744340,11001005500,55,Census Tract 55
60512,DC00064124,125.78079625898303,31.65,Shed,59.52730629616983,0106000000010000000103000000010000000A00000044BE87E8034353C0034C2B3EC8744340A1A9F053044353C01602673DC874434020B7AE4D044353C00939173CC6744340F0640B72044353C05EBE1F3CC6744340CF50C56E044353C0BF13AB1FC4744340DA2A3214054353C0BD67C232C2744340271B3214034353C0A85E382CC2744340381F0A13034353C0456FCD3BC67443404BB1A6D8034353C014CAFB3BC674434044BE87E8034353C0034C2B3EC8744340,11001005500,55,Census Tract 55
60517,DC00064120,2.9031785206090808,36.47,Shed,8.624072110585743,010600000001000000010300000001000000070000002D138666FE4253C097DF8D38C77443409161B65BFE4253C0E5D0617AC774434034156163FE4253C0C0F9E3C8C7744340537B0F73FE4253C08A5235EEC774434026F7E890FE4253C0F7B3E70EC87443403A345490FE4253C054E4B2E5C67443402D138666FE4253C097DF8D38C7744340,11001005500,55,Census Tract 55
60526,DC00066663,247.15651731081843,40.02,Saddle,79.6936809439434,0106000000010000000103000000010000001B0000009AD2FE5BF44253C0B79BF8ACC27443404CC769D7F44253C0D68962AEC2744340522C13D5F44253C073A8FAB9C0744340F5FF15D4F44253C00F1A33E4BF744340446AE9FBF54253C0E25310E7BF7443407F954FF5F54253C0EF3DE189BB744340452A71F4F54253C031AFECF9BA744340426243CEF44253C0AFBAE9FABA7443402F26915DF44253C0C0D63EFCBA744340ED70A850F44253C00A3D9BD5BA744340F5437C36F44253C0F7A3C2B8BA744340B33F1D0FF44253C01EF403A8BA744340D4E2B3E7F34253C0257CD4AFBA744340DF62BECAF34253C086D030CCBA744340220C3BB8F34253C027088BE8BA744340275059B2F34253C0B70E45FEBA7443406B25BFA7F34253C0502565FEBA744340ADBE00A8F34253C097250E2BBB744340298D95A9F34253C062D3CC5CBC7443405649DF73F34253C0CB64725DBC744340B935F574F34253C057662C36BD7443404F30B2AAF34253C044189A35BD744340F33561AFF34253C0B29062BDC07443402E409DDAF34253C085FCE3BCC0744340927F2FDBF34253C0557B5536C174434065AD3A5AF44253C0B6EBF234C17443409AD2FE5BF44253C0B79BF8ACC2744340,11001005500,55,Census Tract 55
60527,DC00066680,406.48966445183004,42.08,Shed,118.85792244791993,0106000000010000000103000000010000002C000000C07C0C70F74253C0E0DFB00EC1744340A845B27CF64253C0C8F6080FC1744340E5A8377DF64253C01B7763ACC274434059EED13FF94253C045C95FABC2744340D7744C3FF94253C0625B790EC1744340DF937C67F94253C0752C710EC17443400E51E966F94253C0051BC460BF74434089EB6E3EF94253C01059CC60BF744340EC22EC3DF94253C0FB572AE4BD744340B79CD75AF94253C07D7424E4BD74434076FE105AF94253C0D580FC8BBB744340DB71137DF94253C05D959F80BB744340ABA373A4F94253C074FBEE0ABB7443406A9BCF89F94253C0D2953489BA7443409C052A38F94253C0E6E52D5FBA744340C5C8FAE9F84253C048BC2F8DBA744340F722C6E4F84253C010FF09A7BA7443401F9C8151F84253C0EAD526A7BA7443405EAE6251F84253C0957F185DBA744340A592DB96F74253C076693E5DBA7443400DAFFC96F74253C088E698C1BA744340A5A14D67F74253C03D96A2C1BA744340B23AE23AF74253C07F23EF76BA74434000AD71E9F64253C040ACFF76BA7443404AD036AAF64253C0D02D4DC7BA744340A790037BF64253C062C156C7BA7443403259F37AF64253C066CF2A99BA744340E1A2E0F3F54253C0F3976B95BA744340E6A9BFF4F54253C049A4B42CBB744340B7D7297BF64253C015C67330BB7443400AED937BF64253C066E9C353BC7443401C3F40A1F64253C0B644BC53BC744340B6AB3B7CF64253C0EEB39AA5BC74434027686D7CF64253C0CF44313DBD7443401F0FFFA2F64253C049C2258BBD744340AB091B7AF74253C005BEE68ABD744340E9E72E7AF74253C070F0E6E4BD744340D7154E99F64253C086483BE5BD74434080C3D199F64253C09E87F46DBF74434071B56A77F64253C039FCC2CBBF7443406EBF9B77F64253C0F439F65AC0744340344BE898F64253C07DC613ADC0744340E895EB6FF74253C0D2C7D4ACC0744340C07C0C70F74253C0E0DFB00EC1744340,11001005500,55,Census Tract 55
60528,DC00064058,127.22712170158137,38.32,Shed,56.88081758737762,0106000000010000000103000000010000000A000000B933C5200B4353C00D263F01C0744340F088B3960B4353C058000252C0744340B42741BE0C4353C0B455701CC1744340A84035F40E4353C02E4617A0C274434062150B6F0F4353C0B31127EAC0744340561217390D4353C09E338066BF74434022ECB21E0D4353C0C87C97C4BF74434005751DF70B4353C06C462CFABE74434054232F810B4353C0206F69A9BE744340B933C5200B4353C00D263F01C0744340,11001005500,55,Census Tract 55
60558,DC00064418,2461.0934344499183,46.18,Combination,384.39390366396503,01060000000100000001030000000300000044000000EA2E7B6C0F4353C085D8E21BBE744340D9338D420F4353C03F6C23AABE7443402826828D104353C039EC5C7EBF744340183AA629124353C0B2A9053ABC744340F3C92F4A104353C04F1DD0F3BA744340E7731625104353C041138371BB744340D5F1BB840F4353C0388F70FCBA744340C638E4850F4353C09EFC81F8BA744340F56AD8DD0E4353C0C3C2BC7FBA744340A2F75AFE0E4353C00BE69B11BA74434041A9889B0E4353C033FC6EC9B9744340703A3DCA0E4353C062CD1523B974434098DB820C0F4353C0F7FF1B37B8744340407D504F0F4353C09D1A2B49B7744340BEB1159D0F4353C0B299FD33B6744340A4AA8394134353C0E8E43A04B9744340E4C86F24154353C04CFF1787B67443406E5370A7104353C0CF263E5DB3744340986AC0E4104353C0D3F4B28EB27443408D703A01114353C09F3E85E7B174434012C0C609114353C0BEDA9134B174434052C29FFA104353C06F60AE76B0744340B51311D1104353C0A55E5CB8AF7443406FEEFE7F104353C0F8994EF1AE74434025389128104353C064555677AE744340E6209CD30F4353C0CF632A26AE744340B48655FB104353C05CDA2419AA7443408BAAA1F00E4353C07F1142BAA8744340CAD239FC0E4353C099E03292A87443400D07494F0C4353C055219EBEA6744340984E19420C4353C0915FC8EDA67443400791F3540A4353C0BFC3659CA5744340A1F5257E094353C096CFDD9CA87443409D12D6BB084353C07B90CC53AB74434082408F9E084353C0F435D33DAB7443402385E271084353C03E6E255DAB74434087E30454084353C02450929CAB744340D6874B32084353C02402BDFBAB74434011DC2F23084353C09DD25952AC744340428FB019084353C07148FBABAC7443405B8F8B17084353C06DCD6C0BAD744340F4035C2F084353C0561F474AAD744340D2237B60094353C068A1121BAE7443405F60F771084353C0B9626670B1744340524E53ED074353C01ED3C44AB37443406267A833084353C0FDD0C57AB37443403BF1F389084353C0C434A5B5B37443403BA08B0E094353C0EFAF46DBB1744340E3BF73650A4353C0491A55C5B27443401B658EE60A4353C0127D7D1DB37443406F14CAD70B4353C07D7F3BCCB374434049BBC5C50B4353C0BA75DB0CB474434065EB6D2B0E4353C02438B9BEB5744340E4FC040F0E4353C07C22ED23B67443400E817B510E4353C0A3C58351B6744340633F24400E4353C0DF7B448FB674434019AFA9FC0D4353C05CF3FF60B67443404F06DCB90D4353C0ABD2F04EB7744340175E96770D4353C0379AEA3AB8744340DDF210BB0D4353C0797D4269B874434028F3348F0D4353C0CE537E05B9744340ED37E59F0D4353C03B6DA511B974434074DB778D0C4353C0C89DCDB3BC7443403893B3EC0D4353C0FEF01EB1BD744340F1ED70E40D4353C052C329CDBD74434061B9D3AE0E4353C0C4C3F44FBE744340FBA599D40E4353C0CD012FC0BD744340EA2E7B6C0F4353C085D8E21BBE744340070000001811680F0C4353C09FCC9C8FB1744340B051E7D00B4353C0675EBE72B27443401BE62D340B4353C0A3CCCA07B274434048A3DBB4094353C04C380902B1744340A712DF9D0B4353C08BCEB84FB274434007EB26DD0B4353C0CE27556DB17443401811680F0C4353C09FCC9C8FB17443400600000096F9BA960D4353C0D518CC65AD74434053B1B76A0D4353C0215C05FEAD744340FB4603D30D4353C02CF91A57AE74434049B5A7450D4353C07FAEB9DEAD744340CCF10E6F0D4353C0F0C89E4AAD74434096F9BA960D4353C0D518CC65AD744340,11001005500,55,Census Tract 55
60634,DC00064275,1.5749369839829503,40.97,Shed,5.042574393175071,01060000000100000001030000000100000005000000B66414EEFF4253C07386C5C2C1744340EC2A3625004353C060B9EFC3C1744340AAC43D26004353C0DF63BA5BC17443401A3903EFFF4253C04A85695AC1744340B66414EEFF4253C07386C5C2C1744340,11001005500,55,Census Tract 55
60641,DC00064180,185.6667406450712,31.77,Combination,58.85973342057111,0106000000010000000103000000010000000A000000A03F1D76034353C071B8C173C17443404EFEA62C054353C0E2C34A75C1744340ED935C5C054353C01499CE2FC174434069E01DCB054353C0A03C0A25C07443403BC6D3CB054353C0B9CCEF41BE744340258730D3054353C04626541CBC7443400CD60B4C044353C0B26DFB1ABC7443408BD2004A044353C06D1F8640BE744340E8BE5777034353C091FAC53FBE744340A03F1D76034353C071B8C173C1744340,11001005500,55,Census Tract 55
